name,price,status,shipping,free_returns,items_sold
"Vintage Baseball Hall of Fame 16""  H&B 125 Mini Baseball Bat Louisville Slugger",1000,,0,False,
Vintage Greenville Braves Louisville Slugger Wooden Baseball Bat ,1995,,2187,False,
NOLAN RYAN RARE “KING OF ZING” NIKE VINTAGE POSTER 24”x36” - NEVER OPENED,3995,,2110,False,
1957 Baseball Hall of Fame Bat Joe McCarthy New York Yankees Sam Crawford Tigers,4000,,1500,False,
Hillerich & Sons King Of The Field No. 12 Decal Bat,40000,,2500,False,
"Mickey Mantle Louisville Slugger 125 Wooden Baseball Bat MLB Yankees 33"" Long",9995,,1507,False,
Vintage Louisville Slugger Baseball Bat Pencil-Bart Brown Power Bilt Golf Clubs,645,,545,True,
Vintage (c1980) Mickey Mantle Louisville Slugger 125 Model K55 MM2 Baseball bat,4300,,2295,False,
Vtg 1950s 60s Al Kaline Revelation Model No. GI474 Baseball Bat 36” Detroit HOF,8500,,2683,True,
New ListingVintage 16 inch Lou Gehrig Louisville Slugger 40 Hillerich & Bradsby Mini Bat,999,,700,False,
Vintage 1977 Houston Astros HILLERICH & BRADSBY LOUISVILLE KENTUCKY BASEBALL BAT,6499,,1860,False,
"Thos. E. Wilson Vintage 1919-1928 Baseball bat Boys Special 31"" W580",5888,,1226,False,
Alex Rodriguez M110 Louisville Slugger #2 Bat ..Display Case Quality  !!!!,1500,,2455,False,
"Rare Vtg 1930's Mini 16"" Ollie Bejma Louisville Slugger Bat St. Louis Browns Sox",2000,,600,False,
"RARE - THE VICTOR, Sporting Goods, Trade Mark, 1915-1917, Wood Baseball Bat",127500,,1274,False,
Vintage TED WILLIANS 1950s Baseball Bat Louisville Slugger Cork Ball 125K,2499,,2500,False,
New ListingLouisville Slugger Hillerich Bradsby mini baseball bat Tony Oliva Twins MLB ,6150,,1125,True,
Vintage Louisville Slugger AMERICAN League Baseball Bat Bank 1970'S Yankees ,4499,,685,False,
1950's Adirondack Model 302 Ruth (Babe) Type Baseball Bat,7588,,1228,False,
Vintage Hillerich & Bradsby Markwell Staples Promotional 16 inch Baseball Bat,1500,,600,False,
Vintage 1967 Chicago Cubs Louisville Slugger Plastic Key Chain Bat,4000,,495,False,
"Willie Stargell Pittsburgh Pirates Vintage Adirondack BNB Wood Bat 29""  Made USA",1000,,1891,False,
Vintage 1960s Chicago White Sox 5” Plastic Louisville Slugger Baseball Bat & Pin,999,,815,False,
"Vintage 26"" RAWLINGS ADIRONDACK T-Ball Tee Ball Bat TBWB",799,,2559,False,
Vintage baseball bat Pete Rose w/ Acrylic plexiglass plastic nice display case,3999,,9210,False,
Shop on eBay,2000,Brand New,,False,
Vintage Makita Hand Made All Bamboo Baseball Bat Little Pro 377891 Shimizu Japan,5000,,2703,False,
