name,price,status,shipping,free_returns,items_sold
Harley Quinn Comic Book #1 Dec 2015 Halloween ComicFest DC Comics,149,New (Other),349,False,
Harley Quinn: 30th Anniversary Special #1B VF/NM; DC | Artgerm - we combine ship,1299,,599,True,
DC Multiverse Harley Quinn Birds of Prey 7-Inch Figure      ,1228,Brand New,649,False,
Suicide Squad Harley Quinn Sequined Booty Shorts,1200,Pre-Owned,610,False,
Funko Pop! Heroes: Harley Quinn w/Belt (PX Exc.) (In Stock!),1490,Brand New,800,False,
LEGO DC Superheroes Harley Quinn Minifigure (6857) Old And In Great Condition!,99,Pre-Owned,560,False,
WOLVERINE #8    CLASSIC HULK MR FIX IT COVER   COPPER AGE KEY   F/F+,99,Pre-Owned,500,True,
"Funko Heroes: Harley Quinn-POP Collectible Figure, Multicolour, 3.75 inches",1262,Pre-Owned,0,False,
Harley Quinn Vol 3 #61 Cover B Variant Frank Cho Cover ***BRAND NEW/UNREAD***,899,,0,False,
Batman Arkham Knight DC Collectible Action Figures Lot of 3,2995,Pre-Owned,0,True,
Set of 2 Funko POP Pins  Deadpool & Harley Quinn,1199,Brand New,350,False,
HARLEY QUINN 75 MARGOT ROBBIE PHOTO COVER CELEBRITY AUTHENTICS • NM • IN HAND,7399,New (Other),990,True,
GOTHAM CITY SIRENS #9 1ST PRINT DC COMICS(2009) HARLEY QUINN CATWOMAN POISON IVY,1800,New (Other),0,False,
Joker Harley Quinn Suicide Squad Metals Die Cast Lot Of 3 Figurines Jada Toys,2146,Pre-Owned,0,True,
DC and Marvel Misc Comic Lot,500,Pre-Owned,1060,False,
Harley Quinn with Beaver Birds of Prey Funko Pop!,1299,Brand New,485,True,
BATMAN AND HARLEY QUINN (BLU-RAY) LN DISC + COVER ART - NO CASE,350,New (Other),150,False,
SUICIDE SQUAD 10 NM/NM+ HARLEY QUINN Eduardo Pansica Cover DC COMICS 2021,295,New (Other),495,False,
Harley Quinn Inflatable Baseball Bat Official Suicide Squad Fancy Dress,1361,Brand New,0,True,
HARLEY QUINN: EAT BANG KILL TOUR #3 (HETRICK VARIANT) ~ DC Comics,779,Brand New,599,True,
Iron Studios Suicide Squad Mini Co Harley Quinn Figure NEW Collectibles,999,Brand New,1710,False,
Harley-Davidson Harley Quinn Tulsa Oklahoma Black T-shirt Men’s Size Medium,1999,Pre-Owned,600,False,
Funko Pops! With purpose Pride - Harley Quinn #156 damaged box,700,New (Other),1190,False,
"Harley Quinn (Birds of Prey) McFarlane DC Multiverse 7"" Action Figure"" LOOSE""",1700,Pre-Owned,300,False,
Funko Rock Candy Harley Quinn Pink White RARE Non-Target Bran New Factory Sealed,2500,Brand New,1115,False,
"BATMAN & THE JOKER THE DEADLY DUO 1, 1:100 RATIO CVR F JORGE FORNES",2999,Brand New,0,False,
Jim Lee Signed Funko POP! Batman 369 Joker 370 Harly Quinn 371 w/COA Lot/Set,66666,Pre-Owned,1995,False,
Batman # 570 (1999) 2nd Harley Quinn In DC COMICS VFNM,2499,,450,False,
HARLEY QUINN #23 (NATHAN SZERDY EXCLUSIVE TRADE/VIRGIN/FOIL VARIANT SET),6000,Brand New,599,True,
HARLEY QUINN LEGION OF BATS #1 COVER A YOSHI YOSHITANI DC COMICS 2022 RB03,300,Brand New,499,False,
Funko Rock Candy Harley Quinn - Target Exclusive,3333,Brand New,0,True,
"HARLEY QUINN DC TODDLER SUPER HERO & SUPERGIRL GIRLS DOLL  DC COMICS 14"" 2017",7500,Brand New,1294,False,
Harley Quinn #20 DC Comics 2022,199,,499,False,
Harley Quinn 30th Anniversary Special 1 CGC 9.8 Timm Variant Cover,7000,Brand New,1250,True,
HARLEY QUINN ANIMATED SERIES LEGION OF BATS #3 CVR B HIPP VAR PRESALE,399,Brand New,499,True,
Harley Quinn Suicide Squad 2016 LE 30 Hard Enamel Fantasy Pin DC Comics,3295,Brand New,0,False,
Joker & Harley Quinn School Office Home Desk Eraser Set - 2 eraser pack,899,,0,False,
