name,price,status,shipping,free_returns,items_sold
Batman: Return to Arkham for PlayStation 4 [New Video Game] PS 4,2102,Brand New,0,True,
Splatoon 3 - Nintendo Switch 045496598167,4999,Brand New,0,True,
Cobra Kai 2,2800,Brand New,0,False,
War Shooter games (Playstation 2) Ps2 TESTED,349,Pre-Owned,449,False,
Donkey Kong Country: Tropical Freeze - Nintendo Switch In Original Package,3795,New (Other),0,True,
Call of Duty Modern Warfare 2 Jack Links ALL 4 OP SKIN CHARM CARD EMBLEM 2XP MW2,4499,Brand New,0,False,
"3DS Fire Emblem: Awakening Brand New Sealed Game (Multiplayer, Tactical, RPG, T)",3899,Brand New,0,True,
Original Nintendo Game Boy DMG-01 Restored Excellent Condition New Screen Lens,7999,Pre-Owned,790,True,
"Call of Duty Modern Warfare 2 x Jack Links ""Ghillie"" COMPLETE SET (X4) CODES!",4495,Brand New,0,False,
Spider-Man Game of The Year Edition Playstation 4 PS4 PS5 Spiderman,3099,Brand New,0,True,
Adopt Pets ⏩ Fast Delivery ⏩ 💸 Cheapest Pricing Promised 💸,99,Brand New,0,False,
Friday the 13th The Game Ultimate Slasher Edition Playstation 4 PS4,2499,Brand New,0,False,
SONY PlayStation 2 PS2 You Pick & Choose Video Game Lot-TESTED-BUY 3 GET 1 FREE,170,Pre-Owned,499,False,
Marshadow CODES | Pokemon Sword & Shield |Until Dec 31st | E-Delivery,1299,Brand New,0,False,
Bayonetta 2 + Bayonetta 1 (DLC) Nintendo Switch NEW Factory Sealed US Ver.,7990,Brand New,0,True,
Genesect Volcanion Marshadow✨ Mythical 22 GVM GAMESTOP Code Pokemon Sword&Shield,980,Brand New,0,False,
💰 CHEAPEST 💰- GPO - Grand Piece Online - Devil Fruits - Fast Delivery,249,Brand New,0,False,
Nintendo Gamecube Games Complete Fun You Choose & Pick Video Game Good Titles,891,Pre-Owned,0,True,
Nintendo DS Lite & Game boy Advance HandHeld Console System Pokemon Black DSL,8999,Pre-Owned,0,False,
Nintendo DS Lite Authentic DSL Console Handheld + Charger *Choose Your Color*,999,Pre-Owned,0,True,
Pokemon Brilliant Diamond & Shining Pearl - Custom Any 6IV Pokemon ✨Ultra Shiny ,100,Brand New,0,False,
Bunny Park for PlayStation 4 [New Video Game] PS 4,1999,Brand New,0,True,
Cyberpunk 2077 - Microsoft Xbox One/Series X,1999,Brand New,0,False,
"Call Of Duty Modern Warfare 2, Jack Links, Beef Jerky, Double XP,  SINGLE CODE",799,Brand New,,False,
Mario Party Superstars - Nintendo Switch with Cleaning Cloth,4717,Brand New,0,True,
Nintendo 64 - N64 - Games Complete Fun You Pick & Choose Video Game Authentic!!,788,Pre-Owned,0,False,
MW2 Mountain Dew Operator Skin - Instant Delivery!,450,Brand New,0,False,
NEW PS4 Starlink Battle for Atlas Fantasy Violence Sealed Sony PlayStation4 Game,500,Brand New,0,False,
"Maneater GAME ONLY (Sony Playstation 4, 2020) PS4",995,Pre-Owned,0,True,
Madden NFL 2004 - Playstation 2 Game Complete,197,Pre-Owned,395,True,
